team,opponent,##,Player,GS,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS,date,time,site,team_score,opponent_score
Lafayette,Loyola,31,"31 Sabino, Sydney",,25,2-3,2-3,0-0,0-0,0,1,0,0,0,0,6,02/16/19,2:00 p.m.,"Easton, Pa. - Kirby Sports Center",52,55
Lafayette,Loyola,34,"34 Vipond, Tasha",,19,0-0,0-0,0-0,2-5,7,2,1,1,0,1,0,02/16/19,2:00 p.m.,"Easton, Pa. - Kirby Sports Center",52,55
Lafayette,Loyola,TM,TM TEAM,,0,0-0,0-0,0-0,2-1,3,0,0,1,0,0,0,02/16/19,2:00 p.m.,"Easton, Pa. - Kirby Sports Center",52,55
Loyola Maryland,Bucknell,11,"11 Betz-White, Bri",*,37,5-12,0-1,5-5,1-0,1,1,1,5,0,1,15,02/20/19,6:00 PM,"Dara Loftion, Carmen Portorreal, Kevin  Ruland",55,87
Loyola Maryland,Bucknell,23,"23 Connolly, Delaney",*,33,5-11,2-7,3-3,1-3,4,2,2,3,0,0,15,02/20/19,6:00 PM,"Dara Loftion, Carmen Portorreal, Kevin  Ruland",55,87
Loyola Maryland,Bucknell,32,"32 Niles, Hannah",*,30,4-8,1-3,2-2,1-2,3,1,0,2,0,0,11,02/20/19,6:00 PM,"Dara Loftion, Carmen Portorreal, Kevin  Ruland",55,87
Loyola Maryland,Bucknell,10,"10 Karcz, Stephanie",*,25,3-7,0-0,1-1,2-4,6,4,6,3,0,3,7,02/20/19,6:00 PM,"Dara Loftion, Carmen Portorreal, Kevin  Ruland",55,87
Loyola Maryland,Bucknell,12,"12 Taylor, Molly",*,35,2-4,0-1,0-0,0-1,1,0,1,3,0,0,4,02/20/19,6:00 PM,"Dara Loftion, Carmen Portorreal, Kevin  Ruland",55,87
Loyola Maryland,Bucknell,55,"55 Vannoy, Courtney",,32,1-4,0-0,1-2,1-1,2,1,1,1,0,1,3,02/20/19,6:00 PM,"Dara Loftion, Carmen Portorreal, Kevin  Ruland",55,87
Loyola Maryland,Bucknell,22,"22 Barazotti, Alex",,8,0-2,0-2,0-0,0-0,0,0,1,0,0,0,0,02/20/19,6:00 PM,"Dara Loftion, Carmen Portorreal, Kevin  Ruland",55,87
Loyola Maryland,Bucknell,TM,TM TEAM,,0,0-0,0-0,0-0,2-1,3,0,0,0,0,0,0,02/20/19,6:00 PM,"Dara Loftion, Carmen Portorreal, Kevin  Ruland",55,87
Bucknell,Loyola Maryland,02,"02 English,Kyi",*,25,7-7,1-1,0-0,0-3,3,3,1,1,0,2,15,02/20/19,6:00 PM,"Dara Loftion, Carmen Portorreal, Kevin  Ruland",87,55
Bucknell,Loyola Maryland,25,"25 Kapp,Abby",*,21,5-10,4-8,0-0,0-3,3,1,2,0,1,0,14,02/20/19,6:00 PM,"Dara Loftion, Carmen Portorreal, Kevin  Ruland",87,55
Bucknell,Loyola Maryland,40,"40 Mack,Ellie",*,27,5-7,0-0,2-2,2-2,4,2,2,1,3,2,12,02/20/19,6:00 PM,"Dara Loftion, Carmen Portorreal, Kevin  Ruland",87,55
Bucknell,Loyola Maryland,50,"50 Slagus,Kaitlyn",*,24,5-7,1-2,0-0,2-4,6,0,7,2,1,0,11,02/20/19,6:00 PM,"Dara Loftion, Carmen Portorreal, Kevin  Ruland",87,55
Bucknell,Loyola Maryland,20,"20 Walker,Kate",*,27,5-10,0-2,0-0,0-3,3,1,3,2,1,3,10,02/20/19,6:00 PM,"Dara Loftion, Carmen Portorreal, Kevin  Ruland",87,55
Bucknell,Loyola Maryland,11,"11 O'Brien,Taylor",,14,3-6,2-2,0-0,1-0,1,0,3,0,0,2,8,02/20/19,6:00 PM,"Dara Loftion, Carmen Portorreal, Kevin  Ruland",87,55
Bucknell,Loyola Maryland,13,"13 Dumiak,Rachel",,10,2-3,2-3,0-0,1-0,1,0,0,0,0,1,6,02/20/19,6:00 PM,"Dara Loftion, Carmen Portorreal, Kevin  Ruland",87,55
Bucknell,Loyola Maryland,24,"24 Ceppi,Autumn",,15,2-2,0-0,0-0,0-2,2,2,3,2,0,1,4,02/20/19,6:00 PM,"Dara Loftion, Carmen Portorreal, Kevin  Ruland",87,55
Bucknell,Loyola Maryland,23,"23 Johnson,Ally",,8,1-2,1-2,0-0,0-0,0,1,0,1,0,0,3,02/20/19,6:00 PM,"Dara Loftion, Carmen Portorreal, Kevin  Ruland",87,55
Bucknell,Loyola Maryland,12,"12 Walls,Marly",,10,0-1,0-0,2-2,0-1,1,2,1,1,0,1,2,02/20/19,6:00 PM,"Dara Loftion, Carmen Portorreal, Kevin  Ruland",87,55
Bucknell,Loyola Maryland,04,"04 Hayes,Gia",,5,1-1,0-0,0-0,1-1,2,3,0,0,0,0,2,02/20/19,6:00 PM,"Dara Loftion, Carmen Portorreal, Kevin  Ruland",87,55
Bucknell,Loyola Maryland,03,"03 Brugler,Tessa",,10,0-1,0-0,0-2,2-1,3,1,0,0,0,0,0,02/20/19,6:00 PM,"Dara Loftion, Carmen Portorreal, Kevin  Ruland",87,55
Bucknell,Loyola Maryland,22,"22 Mikkelsen,Maegan",,4,0-0,0-0,0-0,0-0,0,2,1,1,0,0,0,02/20/19,6:00 PM,"Dara Loftion, Carmen Portorreal, Kevin  Ruland",87,55
Bucknell,Loyola Maryland,TM,TM TEAM,,0,0-0,0-0,0-0,1-1,2,0,0,1,0,0,0,02/20/19,6:00 PM,"Dara Loftion, Carmen Portorreal, Kevin  Ruland",87,55
Colgate,Loyola,00,"00 Chandler, Mylah",*,31,3-8,0-1,2-2,1-10,11,2,1,1,1,4,8,02/23/19,4:00 p.m.,"Baltimore, Md. - Reitz Arena",58,47
Colgate,Loyola,03,"03 Ahart, Nia",*,33,2-6,2-4,0-0,0-2,2,0,2,0,1,0,6,02/23/19,4:00 p.m.,"Baltimore, Md. - Reitz Arena",58,47
Colgate,Loyola,14,"14 Thompson, Rachel",*,20,3-6,0-0,0-0,1-1,2,4,5,4,0,1,6,02/23/19,4:00 p.m.,"Baltimore, Md. - Reitz Arena",58,47
Colgate,Loyola,02,"02 Graham, Tegan",*,20,2-7,0-2,0-0,2-1,3,0,4,1,0,0,4,02/23/19,4:00 p.m.,"Baltimore, Md. - Reitz Arena",58,47
Colgate,Loyola,21,"21 Williams, Ava",*,11,1-2,0-0,2-2,0-1,1,1,1,4,0,2,4,02/23/19,4:00 p.m.,"Baltimore, Md. - Reitz Arena",58,47
Colgate,Loyola,15,"15 Greer, Haley",,26,4-9,4-7,2-2,1-7,8,1,2,2,1,1,14,02/23/19,4:00 p.m.,"Baltimore, Md. - Reitz Arena",58,47
Colgate,Loyola,40,"40 King, Summer",,17,5-8,2-2,0-0,1-3,4,2,0,2,1,1,12,02/23/19,4:00 p.m.,"Baltimore, Md. - Reitz Arena",58,47
Colgate,Loyola,31,"31 Naessens, Alexa",,18,2-5,0-0,0-0,3-3,6,0,0,1,0,0,4,02/23/19,4:00 p.m.,"Baltimore, Md. - Reitz Arena",58,47
Colgate,Loyola,04,"04 Carroll, Mackenzie",,12,0-4,0-3,0-0,0-0,0,1,1,0,0,0,0,02/23/19,4:00 p.m.,"Baltimore, Md. - Reitz Arena",58,47
Colgate,Loyola,13,"13 Dixon, Keelah",,9,0-3,0-1,0-0,0-0,0,0,0,0,0,0,0,02/23/19,4:00 p.m.,"Baltimore, Md. - Reitz Arena",58,47
Colgate,Loyola,22,"22 Schubiger, Abby",,3,0-1,0-0,0-0,0-0,0,0,0,0,0,0,0,02/23/19,4:00 p.m.,"Baltimore, Md. - Reitz Arena",58,47
Colgate,Loyola,TM,TM TEAM,,0,0-0,0-0,0-0,2-1,3,0,0,0,0,0,0,02/23/19,4:00 p.m.,"Baltimore, Md. - Reitz Arena",58,47
Loyola,Colgate,11,"11 Betz-White, Bri",*,40,2-14,1-6,3-4,2-2,4,2,3,5,0,1,8,02/23/19,4:00 p.m.,"Baltimore, Md. - Reitz Arena",47,58
Loyola,Colgate,03,"03 Omdahl, Abby",*,11,2-6,0-3,1-1,1-1,2,1,1,1,0,1,5,02/23/19,4:00 p.m.,"Baltimore, Md. - Reitz Arena",47,58
Loyola,Colgate,55,"55 Vannoy, Courtney",*,29,2-6,0-0,0-0,3-4,7,1,2,1,2,1,4,02/23/19,4:00 p.m.,"Baltimore, Md. - Reitz Arena",47,58
Loyola,Colgate,22,"22 Barazotti, Alex",*,13,1-4,1-4,0-0,0-1,1,0,0,1,0,1,3,02/23/19,4:00 p.m.,"Baltimore, Md. - Reitz Arena",47,58
Loyola,Colgate,10,"10 Karcz, Stephanie",*,23,0-3,0-0,0-0,0-7,7,3,2,5,0,2,0,02/23/19,4:00 p.m.,"Baltimore, Md. - Reitz Arena",47,58
Loyola,Colgate,23,"23 Connolly, Delaney",,29,4-10,2-7,3-4,0-7,7,3,0,2,0,0,13,02/23/19,4:00 p.m.,"Baltimore, Md. - Reitz Arena",47,58
Loyola,Colgate,12,"12 Taylor, Molly",,27,4-7,4-7,0-0,0-3,3,1,2,0,0,0,12,02/23/19,4:00 p.m.,"Baltimore, Md. - Reitz Arena",47,58
Loyola,Colgate,32,"32 Niles, Hannah",,28,1-5,0-3,0-0,1-1,2,0,3,2,1,0,2,02/23/19,4:00 p.m.,"Baltimore, Md. - Reitz Arena",47,58
Loyola,Colgate,TM,TM TEAM,,0,0-0,0-0,0-0,3-0,3,0,0,1,0,0,0,02/23/19,4:00 p.m.,"Baltimore, Md. - Reitz Arena",47,58
Lehigh,Loyola,15,"15 Buhr, Camryn",*,24,5-10,2-3,2-2,4-7,11,3,5,4,0,2,14,02/27/19,6:00 p.m.,"Baltimore, Md. - Reitz Arena",65,46
Lehigh,Loyola,33,"33 Pascoe, Hailey",*,24,5-11,3-8,0-0,1-1,2,2,0,0,0,0,13,02/27/19,6:00 p.m.,"Baltimore, Md. - Reitz Arena",65,46
Lehigh,Loyola,30,"30 Benz, Cameryn",*,22,4-4,0-0,2-2,0-3,3,1,2,0,0,0,10,02/27/19,6:00 p.m.,"Baltimore, Md. - Reitz Arena",65,46
Lehigh,Loyola,12,"12 Grundhoffer, Gena",*,22,3-8,0-1,2-2,0-4,4,2,2,2,0,0,8,02/27/19,6:00 p.m.,"Baltimore, Md. - Reitz Arena",65,46
Lehigh,Loyola,22,"22 Hedstrom, Hannah",*,26,0-2,0-0,1-2,0-7,7,0,7,0,0,0,1,02/27/19,6:00 p.m.,"Baltimore, Md. - Reitz Arena",65,46
Lehigh,Loyola,44,"44 Clougherty, Mary",,15,2-3,2-3,0-0,0-0,0,0,0,0,0,0,6,02/27/19,6:00 p.m.,"Baltimore, Md. - Reitz Arena",65,46
Lehigh,Loyola,03,"03 Steele, Clair",,15,0-4,0-1,4-5,0-1,1,3,0,0,0,0,4,02/27/19,6:00 p.m.,"Baltimore, Md. - Reitz Arena",65,46
Lehigh,Loyola,25,"25 Grothaus, Emma",,9,1-5,0-0,2-2,1-1,2,2,0,1,0,0,4,02/27/19,6:00 p.m.,"Baltimore, Md. - Reitz Arena",65,46
Lehigh,Loyola,14,"14 Galiani, Paige",,8,1-2,1-2,0-0,0-0,0,0,0,0,0,0,3,02/27/19,6:00 p.m.,"Baltimore, Md. - Reitz Arena",65,46
Lehigh,Loyola,34,"34 Sexe, Mariah",,7,1-3,0-0,0-2,2-3,5,0,1,0,0,0,2,02/27/19,6:00 p.m.,"Baltimore, Md. - Reitz Arena",65,46
Lehigh,Loyola,10,"10 Walker, Megan",,14,0-2,0-1,0-0,1-1,2,2,0,0,0,0,0,02/27/19,6:00 p.m.,"Baltimore, Md. - Reitz Arena",65,46
Lehigh,Loyola,05,"05 Rice, Katie",,7,0-1,0-1,0-0,0-0,0,0,0,0,0,0,0,02/27/19,6:00 p.m.,"Baltimore, Md. - Reitz Arena",65,46
Lehigh,Loyola,13,"13 Eripret, Megan",,5,0-1,0-0,0-0,0-3,3,1,0,0,0,0,0,02/27/19,6:00 p.m.,"Baltimore, Md. - Reitz Arena",65,46
Lehigh,Loyola,11,"11 Johnson, Emilly",,2,0-0,0-0,0-0,0-0,0,0,0,0,0,0,0,02/27/19,6:00 p.m.,"Baltimore, Md. - Reitz Arena",65,46
Lehigh,Loyola,TM,TM TEAM,,0,0-0,0-0,0-0,0-3,3,0,0,0,0,0,0,02/27/19,6:00 p.m.,"Baltimore, Md. - Reitz Arena",65,46
Loyola,Lehigh,32,"32 Niles, Hannah",*,37,6-15,1-5,3-4,0-5,5,3,3,0,1,1,16,02/27/19,6:00 p.m.,"Baltimore, Md. - Reitz Arena",46,65
Loyola,Lehigh,20,"20 Gray, Alexis",*,40,3-11,1-4,2-2,0-3,3,4,1,2,0,0,9,02/27/19,6:00 p.m.,"Baltimore, Md. - Reitz Arena",46,65
Loyola,Lehigh,23,"23 Connolly, Delaney",*,33,3-13,1-8,2-2,2-9,11,5,1,2,1,0,9,02/27/19,6:00 p.m.,"Baltimore, Md. - Reitz Arena",46,65
Loyola,Lehigh,11,"11 Betz-White, Bri",*,35,3-12,1-3,0-0,0-3,3,3,3,1,0,1,7,02/27/19,6:00 p.m.,"Baltimore, Md. - Reitz Arena",46,65
Loyola,Lehigh,10,"10 Karcz, Stephanie",*,6,0-1,0-0,0-0,0-1,1,0,1,0,0,3,0,02/27/19,6:00 p.m.,"Baltimore, Md. - Reitz Arena",46,65
Loyola,Lehigh,22,"22 Barazotti, Alex",,2,1-1,1-1,0-0,0-0,0,0,0,0,0,0,3,02/27/19,6:00 p.m.,"Baltimore, Md. - Reitz Arena",46,65
Loyola,Lehigh,55,"55 Vannoy, Courtney",,22,0-2,0-0,2-2,2-1,3,1,2,0,0,0,2,02/27/19,6:00 p.m.,"Baltimore, Md. - Reitz Arena",46,65
Loyola,Lehigh,12,"12 Taylor, Molly",,25,0-3,0-2,0-0,0-2,2,2,1,1,0,0,0,02/27/19,6:00 p.m.,"Baltimore, Md. - Reitz Arena",46,65
Loyola,Lehigh,TM,TM TEAM,,0,0-0,0-0,0-0,3-2,5,0,0,1,0,0,0,02/27/19,6:00 p.m.,"Baltimore, Md. - Reitz Arena",46,65
Loyola,NAVY,11,"11 Betz-White, Bri",*,38,7-13,1-3,3-4,2-1,3,3,1,6,0,2,18,03/02/19,7:05 PM,"Alumni Hall, Annapolis, Md.",55,50
Loyola,NAVY,23,"23 Connolly, Delaney",*,36,3-16,0-6,5-6,2-4,6,1,0,2,0,1,11,03/02/19,7:05 PM,"Alumni Hall, Annapolis, Md.",55,50
Loyola,NAVY,32,"32 Niles, Hannah",*,23,3-6,1-1,1-1,0-3,3,0,1,2,1,0,8,03/02/19,7:05 PM,"Alumni Hall, Annapolis, Md.",55,50
Loyola,NAVY,20,"20 Gray, Alexis",*,34,1-5,1-3,0-0,0-1,1,5,0,2,0,3,3,03/02/19,7:05 PM,"Alumni Hall, Annapolis, Md.",55,50
Loyola,NAVY,10,"10 Karcz, Stephanie",*,38,1-5,0-0,0-0,4-9,13,4,3,3,0,7,2,03/02/19,7:05 PM,"Alumni Hall, Annapolis, Md.",55,50
Loyola,NAVY,04,"04 Dixon, Taleah",,29,2-6,0-1,9-10,0-4,4,1,5,3,0,2,13,03/02/19,7:05 PM,"Alumni Hall, Annapolis, Md.",55,50
Loyola,NAVY,55,"55 Vannoy, Courtney",,2,0-0,0-0,0-0,0-0,0,0,0,0,0,0,0,03/02/19,7:05 PM,"Alumni Hall, Annapolis, Md.",55,50
Loyola,NAVY,TM,TM TEAM,,0,0-0,0-0,0-0,2-3,5,0,0,0,0,0,0,03/02/19,7:05 PM,"Alumni Hall, Annapolis, Md.",55,50
NAVY,Loyola,02,"02 Coleman, Jennifer",*,33,6-14,2-4,2-4,1-5,6,5,2,2,3,1,16,03/02/19,7:05 PM,"Alumni Hall, Annapolis, Md.",50,55
NAVY,Loyola,01,"01 Green, Kolbi",*,30,4-7,3-6,2-2,1-0,1,2,1,2,0,2,13,03/02/19,7:05 PM,"Alumni Hall, Annapolis, Md.",50,55
NAVY,Loyola,13,"13 Gatzounas, Sophie",*,27,4-8,0-0,1-1,1-4,5,3,1,3,1,2,9,03/02/19,7:05 PM,"Alumni Hall, Annapolis, Md.",50,55
NAVY,Loyola,15,"15 Roach, Bianca",*,32,2-10,0-2,2-2,0-1,1,4,2,2,1,0,6,03/02/19,7:05 PM,"Alumni Hall, Annapolis, Md.",50,55
NAVY,Loyola,10,"10 Jaunich, Laurel",*,40,2-6,0-1,0-0,1-10,11,2,3,3,1,0,4,03/02/19,7:05 PM,"Alumni Hall, Annapolis, Md.",50,55
NAVY,Loyola,00,"00 Taylor, Morgan",,20,1-4,0-0,0-0,3-2,5,3,0,4,0,0,2,03/02/19,7:05 PM,"Alumni Hall, Annapolis, Md.",50,55
NAVY,Loyola,55,"55 Ulasewicz, Mary Kate",,13,0-1,0-1,0-0,0-2,2,1,2,2,0,2,0,03/02/19,7:05 PM,"Alumni Hall, Annapolis, Md.",50,55
NAVY,Loyola,14,"14 Langford, Darryl",,4,0-0,0-0,0-0,0-0,0,0,0,1,0,0,0,03/02/19,7:05 PM,"Alumni Hall, Annapolis, Md.",50,55
NAVY,Loyola,21,"21 Bishop, Jasmine",,1,0-0,0-0,0-0,0-0,0,0,0,1,0,0,0,03/02/19,7:05 PM,"Alumni Hall, Annapolis, Md.",50,55
NAVY,Loyola,TM,TM TEAM,,0,0-0,0-0,0-0,0-1,1,0,0,0,0,0,0,03/02/19,7:05 PM,"Alumni Hall, Annapolis, Md.",50,55
Loyola,Boston University,11,"11 Betz-White, Bri",*,40,2-4,1-2,7-8,2-0,2,3,0,3,0,1,12,03/06/19,7 p.m.,"Boston, Mass. (Case Gym ""The Roof"")",59,55
Loyola,Boston University,23,"23 Connolly, Delaney",*,36,3-11,1-6,1-3,2-3,5,2,2,4,0,0,8,03/06/19,7 p.m.,"Boston, Mass. (Case Gym ""The Roof"")",59,55
Loyola,Boston University,32,"32 Niles, Hannah",*,34,3-5,1-3,0-0,1-3,4,3,2,2,0,0,7,03/06/19,7 p.m.,"Boston, Mass. (Case Gym ""The Roof"")",59,55
Loyola,Boston University,10,"10 Karcz, Stephanie",*,20,3-4,0-0,0-0,3-5,8,5,2,1,0,1,6,03/06/19,7 p.m.,"Boston, Mass. (Case Gym ""The Roof"")",59,55
Loyola,Boston University,20,"20 Gray, Alexis",*,10,1-2,1-1,0-0,0-0,0,2,1,0,0,0,3,03/06/19,7 p.m.,"Boston, Mass. (Case Gym ""The Roof"")",59,55
Loyola,Boston University,04,"04 Dixon, Taleah",,26,7-13,0-1,6-7,0-2,2,4,0,3,0,0,20,03/06/19,7 p.m.,"Boston, Mass. (Case Gym ""The Roof"")",59,55
Loyola,Boston University,12,"12 Taylor, Molly",,18,1-1,1-1,0-0,0-0,0,0,0,0,0,0,3,03/06/19,7 p.m.,"Boston, Mass. (Case Gym ""The Roof"")",59,55
Loyola,Boston University,55,"55 Vannoy, Courtney",,16,0-1,0-0,0-2,0-2,2,0,0,0,1,2,0,03/06/19,7 p.m.,"Boston, Mass. (Case Gym ""The Roof"")",59,55
Loyola,Boston University,TM,TM TEAM,,0,0-0,0-0,0-0,0-3,3,0,0,0,0,0,0,03/06/19,7 p.m.,"Boston, Mass. (Case Gym ""The Roof"")",59,55
Boston University,Loyola,20,"20 Irving, Nia",*,28,5-6,0-0,3-3,5-1,6,4,2,0,0,2,13,03/06/19,7 p.m.,"Boston, Mass. (Case Gym ""The Roof"")",55,59
Boston University,Loyola,21,"21 Spearman, Lauren",*,38,4-15,2-12,1-2,0-1,1,4,2,1,0,1,11,03/06/19,7 p.m.,"Boston, Mass. (Case Gym ""The Roof"")",55,59
Boston University,Loyola,02,"02 Nelson, Katie",*,40,4-11,2-5,0-0,1-1,2,2,2,0,0,0,10,03/06/19,7 p.m.,"Boston, Mass. (Case Gym ""The Roof"")",55,59
Boston University,Loyola,25,"25 Childs, Riley",*,34,3-8,0-0,0-2,5-6,11,4,1,3,0,2,6,03/06/19,7 p.m.,"Boston, Mass. (Case Gym ""The Roof"")",55,59
Boston University,Loyola,04,"04 Hauck, Payton",*,22,2-3,0-0,0-0,1-2,3,2,0,4,1,1,4,03/06/19,7 p.m.,"Boston, Mass. (Case Gym ""The Roof"")",55,59
Boston University,Loyola,03,"03 Thompson, Naiyah",,21,3-10,0-1,2-2,4-3,7,2,1,1,0,1,8,03/06/19,7 p.m.,"Boston, Mass. (Case Gym ""The Roof"")",55,59
Boston University,Loyola,23,"23 Pressley, Tenisha",,10,1-2,0-1,0-0,0-0,0,2,2,1,0,1,2,03/06/19,7 p.m.,"Boston, Mass. (Case Gym ""The Roof"")",55,59
Boston University,Loyola,10,"10 Sieper, Ashley",,4,0-0,0-0,1-2,0-1,1,0,0,0,0,0,1,03/06/19,7 p.m.,"Boston, Mass. (Case Gym ""The Roof"")",55,59
Boston University,Loyola,30,"30 Edgehill, Vanessa",,3,0-0,0-0,0-0,0-0,0,0,0,0,0,0,0,03/06/19,7 p.m.,"Boston, Mass. (Case Gym ""The Roof"")",55,59
Boston University,Loyola,TM,TM TEAM,,0,0-0,0-0,0-0,0-1,1,0,0,0,0,0,0,03/06/19,7 p.m.,"Boston, Mass. (Case Gym ""The Roof"")",55,59
Navy,Loyola,15,"15 Roach, Bianca",*,36,3-9,0-4,3-5,1-0,1,3,3,0,1,2,9,03/09/19,2:00 p.m.,"Baltimore, Md. - Reitz Arena",45,58
Navy,Loyola,13,"13 Gatzounas, Sophie",*,27,4-6,1-3,0-0,0-1,1,3,0,2,1,1,9,03/09/19,2:00 p.m.,"Baltimore, Md. - Reitz Arena",45,58
Navy,Loyola,02,"02 Coleman, Jennifer",*,28,3-12,0-1,2-4,1-5,6,4,3,2,0,1,8,03/09/19,2:00 p.m.,"Baltimore, Md. - Reitz Arena",45,58
Navy,Loyola,01,"01 Green, Kolbi",*,35,3-12,1-8,0-1,1-4,5,3,1,1,0,2,7,03/09/19,2:00 p.m.,"Baltimore, Md. - Reitz Arena",45,58
Navy,Loyola,10,"10 Jaunich, Laurel",*,19,2-5,0-0,1-2,1-1,2,0,1,1,1,0,5,03/09/19,2:00 p.m.,"Baltimore, Md. - Reitz Arena",45,58
Navy,Loyola,21,"21 Bishop, Jasmine",,23,3-6,0-1,1-2,3-3,6,2,1,1,0,2,7,03/09/19,2:00 p.m.,"Baltimore, Md. - Reitz Arena",45,58
Navy,Loyola,55,"55 Ulasewicz, Mary Kate",,11,0-5,0-3,0-0,1-0,1,2,0,0,0,1,0,03/09/19,2:00 p.m.,"Baltimore, Md. - Reitz Arena",45,58
Navy,Loyola,12,"12 Swanda, Sierra",,10,0-1,0-0,0-0,0-1,1,2,0,1,0,0,0,03/09/19,2:00 p.m.,"Baltimore, Md. - Reitz Arena",45,58
Navy,Loyola,22,"22 Duffy, Cailin",,8,0-2,0-1,0-0,0-1,1,0,1,0,0,0,0,03/09/19,2:00 p.m.,"Baltimore, Md. - Reitz Arena",45,58
Navy,Loyola,00,"00 Taylor, Morgan",,2,0-0,0-0,0-0,0-0,0,0,0,0,0,0,0,03/09/19,2:00 p.m.,"Baltimore, Md. - Reitz Arena",45,58
Navy,Loyola,03,"03 Hannibal, Cayla",,1,0-0,0-0,0-0,0-1,1,0,0,0,0,0,0,03/09/19,2:00 p.m.,"Baltimore, Md. - Reitz Arena",45,58
Navy,Loyola,TM,TM TEAM,,0,0-0,0-0,0-0,1-0,1,0,0,0,0,0,0,03/09/19,2:00 p.m.,"Baltimore, Md. - Reitz Arena",45,58
Loyola,Navy,23,"23 Connolly, Delaney",*,37,5-15,0-6,6-7,5-3,8,4,1,0,1,0,16,03/09/19,2:00 p.m.,"Baltimore, Md. - Reitz Arena",58,45
Loyola,Navy,04,"04 Dixon, Taleah",*,36,3-8,1-3,7-8,0-4,4,2,2,8,1,3,14,03/09/19,2:00 p.m.,"Baltimore, Md. - Reitz Arena",58,45
Loyola,Navy,10,"10 Karcz, Stephanie",*,38,6-11,0-0,0-0,5-17,22,3,5,2,0,2,12,03/09/19,2:00 p.m.,"Baltimore, Md. - Reitz Arena",58,45
Loyola,Navy,32,"32 Niles, Hannah",*,31,3-4,0-0,2-2,2-2,4,3,1,1,1,0,8,03/09/19,2:00 p.m.,"Baltimore, Md. - Reitz Arena",58,45
Loyola,Navy,11,"11 Betz-White, Bri",*,39,1-9,0-3,4-4,0-2,2,1,2,3,1,0,6,03/09/19,2:00 p.m.,"Baltimore, Md. - Reitz Arena",58,45
Loyola,Navy,55,"55 Vannoy, Courtney",,12,1-3,0-0,0-0,1-1,2,1,0,1,0,0,2,03/09/19,2:00 p.m.,"Baltimore, Md. - Reitz Arena",58,45
Loyola,Navy,12,"12 Taylor, Molly",,6,0-1,0-0,0-0,0-0,0,0,0,0,0,0,0,03/09/19,2:00 p.m.,"Baltimore, Md. - Reitz Arena",58,45
Loyola,Navy,22,"22 Barazotti, Alex",,1,0-0,0-0,0-0,0-0,0,0,0,0,0,0,0,03/09/19,2:00 p.m.,"Baltimore, Md. - Reitz Arena",58,45
Loyola,Navy,TM,TM TEAM,,0,0-0,0-0,0-0,2-2,4,0,0,1,0,0,0,03/09/19,2:00 p.m.,"Baltimore, Md. - Reitz Arena",58,45
Loyola Maryland,Bucknell,04,"04 Dixon, Taleah",*,34,7-17,1-2,11-11,0-1,1,3,1,2,0,1,26,03/11/19,6:00 PM,"Dirk Link, Starr Jefferson, Michael Henderson",63,88
Loyola Maryland,Bucknell,23,"23 Connolly, Delaney",*,30,6-14,2-6,6-7,0-2,2,2,1,1,0,1,20,03/11/19,6:00 PM,"Dirk Link, Starr Jefferson, Michael Henderson",63,88
Loyola Maryland,Bucknell,10,"10 Karcz, Stephanie",*,33,3-4,0-1,0-0,1-4,5,4,5,2,0,5,6,03/11/19,6:00 PM,"Dirk Link, Starr Jefferson, Michael Henderson",63,88
Loyola Maryland,Bucknell,32,"32 Niles, Hannah",*,30,2-6,0-4,2-2,1-3,4,0,1,3,0,0,6,03/11/19,6:00 PM,"Dirk Link, Starr Jefferson, Michael Henderson",63,88
Loyola Maryland,Bucknell,11,"11 Betz-White, Bri",*,35,0-4,0-3,0-0,0-1,1,4,4,3,0,3,0,03/11/19,6:00 PM,"Dirk Link, Starr Jefferson, Michael Henderson",63,88
Loyola Maryland,Bucknell,12,"12 Taylor, Molly",,20,1-2,1-2,0-0,0-0,0,0,0,2,0,1,3,03/11/19,6:00 PM,"Dirk Link, Starr Jefferson, Michael Henderson",63,88
Loyola Maryland,Bucknell,55,"55 Vannoy, Courtney",,17,1-2,0-0,0-0,1-2,3,3,0,1,0,0,2,03/11/19,6:00 PM,"Dirk Link, Starr Jefferson, Michael Henderson",63,88
Loyola Maryland,Bucknell,22,"22 Barazotti, Alex",,1,0-1,0-1,0-0,0-0,0,0,0,0,0,0,0,03/11/19,6:00 PM,"Dirk Link, Starr Jefferson, Michael Henderson",63,88
Loyola Maryland,Bucknell,TM,TM TEAM,,0,0-0,0-0,0-0,1-1,2,0,0,0,0,0,0,03/11/19,6:00 PM,"Dirk Link, Starr Jefferson, Michael Henderson",63,88
Bucknell,Loyola Maryland,40,"40 Mack,Ellie",*,27,7-8,3-4,0-0,3-4,7,0,3,1,2,1,17,03/11/19,6:00 PM,"Dirk Link, Starr Jefferson, Michael Henderson",88,63
Bucknell,Loyola Maryland,02,"02 English,Kyi",*,23,5-9,2-4,2-2,0-1,1,4,2,2,0,1,14,03/11/19,6:00 PM,"Dirk Link, Starr Jefferson, Michael Henderson",88,63
Bucknell,Loyola Maryland,20,"20 Walker,Kate",*,23,4-8,0-3,4-4,4-3,7,1,7,2,0,4,12,03/11/19,6:00 PM,"Dirk Link, Starr Jefferson, Michael Henderson",88,63
